<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NLMK,60,160622,1600,129.98,132.48,129.86,131.96,499240
NLMK,60,160622,1700,131.94,132.22,131.08,131.34,295090
NLMK,60,160622,1800,131.34,131.34,129.64,129.78,322750
NLMK,60,160622,1900,129.78,131,129.72,131,297040
NLMK,60,170622,1100,131,131.72,129.92,130.3,234300
NLMK,60,170622,1200,130.3,131.3,130.08,131.28,142980
NLMK,60,170622,1300,131.28,131.3,130.9,131.1,204490
NLMK,60,170622,1400,131.08,131.3,130.94,131.28,81820
NLMK,60,170622,1500,131.14,131.54,131,131.28,108440
NLMK,60,170622,1600,131.28,131.34,131.02,131.34,115450
NLMK,60,170622,1700,131.3,131.66,131.02,131.52,95000
NLMK,60,170622,1800,131.48,131.54,130.9,131.38,107620
NLMK,60,170622,1900,131.44,131.54,130.12,130.12,165650
NLMK,60,200622,1100,130.34,131.4,130.2,130.38,268270
NLMK,60,200622,1200,130.36,131.2,130.02,131.1,277190
NLMK,60,200622,1300,131.06,131.9,130.68,131.84,156630
NLMK,60,200622,1400,131.7,133,131.44,132.44,263580
NLMK,60,200622,1500,132.5,133.86,132.5,133.44,265880
NLMK,60,200622,1600,133.46,133.52,131.76,132.5,350010
NLMK,60,200622,1700,132.5,133.9,132.4,133.06,139050
NLMK,60,200622,1800,133.06,134,132.48,132.98,223210
NLMK,60,200622,1900,133.02,134.38,132,134.38,570840
NLMK,60,210622,1100,134.72,135.22,132.96,133.08,520040
NLMK,60,210622,1200,133,138.5,132.98,137.68,1096750
NLMK,60,210622,1300,137.68,138.92,137.68,138.3,636540
NLMK,60,210622,1400,138.3,138.36,136.06,137.2,477580
NLMK,60,210622,1500,137.16,137.2,134.12,134.32,296220
NLMK,60,210622,1600,134.32,135.94,134.02,135.34,260690
NLMK,60,210622,1700,135.34,136.36,134.56,135,330530
NLMK,60,210622,1800,135,135.14,134.34,134.48,294280
NLMK,60,210622,1900,134.48,134.5,134.12,134.3,123880
NLMK,60,220622,1100,132.78,134,130.2,132.62,359750
NLMK,60,220622,1200,132.52,133.24,131.5,133.24,225460
NLMK,60,220622,1300,133.22,133.88,133.22,133.74,160880
NLMK,60,220622,1400,133.62,135.8,133.56,135.38,233300
NLMK,60,220622,1500,135.38,135.56,135.26,135.4,198720
NLMK,60,220622,1600,135.4,137.18,135.18,136.7,233600
NLMK,60,220622,1700,136.62,136.74,134.66,135.08,168920
NLMK,60,220622,1800,135.1,135.22,134.04,134.66,171040
NLMK,60,220622,1900,134.58,135.14,134.06,134.86,141540
NLMK,60,230622,1100,134.52,135.18,132.4,134.26,280910
NLMK,60,230622,1200,134.2,135,133.22,133.84,242540
NLMK,60,230622,1300,133.94,133.96,133.04,133.64,89490
NLMK,60,230622,1400,133.62,133.74,133.4,133.74,178390
NLMK,60,230622,1500,133.74,134.94,133.72,134.76,277340
NLMK,60,230622,1600,134.76,134.84,134.3,134.84,294330
NLMK,60,230622,1700,134.84,135.76,134.8,135.72,194260
NLMK,60,230622,1800,135.72,136.5,135.58,136.26,191540
NLMK,60,230622,1900,136.26,137,136,137,363420
NLMK,60,240622,1100,137.02,138,136.3,136.52,325100
NLMK,60,240622,1200,136.42,137.86,136.3,137.84,226150
NLMK,60,240622,1300,137.82,138.5,135.84,135.96,452670
NLMK,60,240622,1400,135.94,136,134.88,135.2,243250
NLMK,60,240622,1500,135.22,135.32,134.44,134.66,137160
NLMK,60,240622,1600,134.5,134.98,134.4,134.78,110290
NLMK,60,240622,1700,134.92,135.38,134.32,134.84,203290
NLMK,60,240622,1800,134.74,135.1,134.5,134.66,83620
NLMK,60,240622,1900,134.66,135.9,134.5,135.9,198550
NLMK,60,270622,1100,135.72,136.18,134,134.56,293450
NLMK,60,270622,1200,134.56,134.76,134.02,134.36,177010
NLMK,60,270622,1300,134.36,134.92,134.32,134.92,147600
NLMK,60,270622,1400,134.88,135.2,134.82,135.2,127550
NLMK,60,270622,1500,135.2,135.34,135,135.32,172340
NLMK,60,270622,1600,135.32,135.4,134.68,134.9,64170
NLMK,60,270622,1700,134.9,134.9,134.42,134.78,111360
NLMK,60,270622,1800,134.78,134.92,134.48,134.6,70590
NLMK,60,270622,1900,134.6,136,134.48,136,233870
NLMK,60,280622,1100,135.44,135.84,134.12,134.3,325150
NLMK,60,280622,1200,134.26,134.4,133.9,133.92,191410
NLMK,60,280622,1300,133.92,134.02,133.92,134,135680
NLMK,60,280622,1400,134,134.5,134,134,161220
