<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XBTUSD,D,200620,0300,9381.5,9439.7,9219.9,9302.1,4506.12586124
XBTUSD,D,210620,0300,9301.2,9394.9,9165,9355.6,2127.73045817
XBTUSD,D,220620,0300,9357,9416.9,9280,9284.7,2014.19981502
XBTUSD,D,230620,0300,9284.7,9780,9275,9694,5237.81344337
XBTUSD,D,240620,0300,9694,9721.3,9575.8,9622.3,3628.18725463
XBTUSD,D,250620,0300,9625.5,9661.7,9200,9282,5937.38256752
XBTUSD,D,260620,0300,9290.6,9337.5,8992.4,9233.5,6244.4004857
XBTUSD,D,270620,0300,9238,9285,9028.6,9150.3,5297.7242864
XBTUSD,D,280620,0300,9153,9183.3,8812.8,9002,4249.82947999
XBTUSD,D,290620,0300,9003.9,9189.3,8937.5,9113.7,2562.549236
XBTUSD,D,300620,0300,9113.8,9230,9013,9183.5,4167.07503225
XBTUSD,D,010720,0300,9186.4,9199,9061.3,9133.9,2685.85190593
XBTUSD,D,020720,0300,9135,9300.3,9094.2,9234.5,3526.84648565
XBTUSD,D,030720,0300,9233.9,9269.2,8935.6,9086,4547.7909854
XBTUSD,D,040720,0300,9086,9123.1,9041.4,9058,1653.45338581
XBTUSD,D,050720,0300,9058.1,9194.79999,9044.9,9138.5,1524.61115908
XBTUSD,D,060720,0300,9138.5,9143.5,8915.1,9083.8,1934.84786304
XBTUSD,D,070720,0300,9083.8,9372,9065.2,9348.2,4710.99455936
XBTUSD,D,080720,0300,9347.1,9378,9204.1,9256.79999,3589.57390874
XBTUSD,D,090720,0300,9258.4,9480,9237.6,9440.1,4307.83769511
XBTUSD,D,100720,0300,9440,9440.1,9155.2,9240.2,3777.4654786
XBTUSD,D,110720,0300,9236,9314.9,9125,9286,2669.31130629
XBTUSD,D,120720,0300,9286.1,9296.7,9186.4,9234.6,1145.08067574
XBTUSD,D,130720,0300,9234.5,9340,9161.5,9300,1680.46695427
XBTUSD,D,140720,0300,9300,9367.7,9195.7,9236.2,2851.58611097
XBTUSD,D,150720,0300,9237.2,9275,9095,9252.2,3085.67496472
XBTUSD,D,160720,0300,9253.9,9272.7,9155.1,9195,3307.89184941
XBTUSD,D,170720,0300,9194.9,9208.8,9021.7,9130.9,3908.88889355
XBTUSD,D,180720,0300,9131,9182.1,9078.5,9152.2,2171.77982895
XBTUSD,D,190720,0300,9152.2,9208.9,9123,9174.1,1053.47145049
XBTUSD,D,200720,0300,9173.7,9238.2,9111.1,9213.7,1355.36543889
